Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2014,2014,2014,4,0,2,Export,699,India,IND,784,United Arab Emirates,ARE,1001,Wheat and meslin,8,Weight in kilograms,574523933,574523933,163289496,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,190104000,190104000,59822938,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,800,Uganda,UGA,1001,Wheat and meslin,8,Weight in kilograms,98800,98800,26029,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,1526643,1526643,422756,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,2036368,2036368,704165,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,834,United Rep. of Tanzania,TZA,1001,Wheat and meslin,8,Weight in kilograms,30280,30280,10424,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,48094,48094,21875,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,887,Yemen,YEM,1001,Wheat and meslin,8,Weight in kilograms,302881000,302881000,84562957,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,190544389,190544389,63953811,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,16213,16213,31480,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,107253000,107253000,35054838,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,96,Brunei Darussalam,BRN,1001,Wheat and meslin,8,Weight in kilograms,3610,3610,3649,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,116,Cambodia,KHM,1001,Wheat and meslin,8,Weight in kilograms,30,30,123,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,12172945,12172945,4272460,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,20,20,282,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,50460,50460,26432,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,25380,25380,79786,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,1960,1960,18888,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,1190,1190,7624,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,495240,495240,167604,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,3,3,23,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,60,60,118,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,90,90,574,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,2476540,2476540,1306756,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,10430,10430,7034,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,450,450,2070,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,39700,39700,38427,0
H4,2014,2014,2014,4,0,2,Export,702,Singapore,SGP,704,Viet Nam,VNM,1001,Wheat and meslin,8,Weight in kilograms,90,90,1186,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,4,4,60,0
H4,2014,2014,2014,4,0,1,Import,702,Singapore,SGP,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,68029400,68029400,22997346,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,38325220,38325220,10369257,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,832460070,832460070,205286338,0
H4,2014,2014,2014,4,0,4,Re-Import,703,Slovakia,SVK,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,323000,323000,77217,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,786287,786287,584444,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,261720758,261720758,66121074,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,70,Bosnia Herzegovina,BIH,1001,Wheat and meslin,8,Weight in kilograms,255500,255500,54136,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,1753340,1753340,417789,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,191,Croatia,HRV,1001,Wheat and meslin,8,Weight in kilograms,52775,52775,23652,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,191,Croatia,HRV,1001,Wheat and meslin,8,Weight in kilograms,381480,381480,78889,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,196,Cyprus,CYP,1001,Wheat and meslin,8,Weight in kilograms,919060,919060,280976,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,29216358,29216358,6490606,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,42603736,42603736,10044534,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,3000,3000,25314,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,11250,11250,8783,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,753242,753242,1190080,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,118124366,118124366,31855805,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,2000,2000,1115,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,2142970,2142970,737955,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,71644835,71644835,15769538,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,258580,258580,150776,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,128087916,128087916,33818265,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,8262520,8262520,2134319,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,568,"Other Europe, nes",,1001,Wheat and meslin,8,Weight in kilograms,1437048,1437048,346552,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,51500,51500,37126,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,186427411,186427411,41507614,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,25350,25350,4687,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,3261150,3261150,677603,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,5845939,5845939,1523762,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,21000,21000,12965,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,703,Slovakia,SVK,1001,Wheat and meslin,8,Weight in kilograms,323000,323000,77217,0
H4,2014,2014,2014,4,0,4,Re-Import,703,Slovakia,SVK,703,Slovakia,SVK,1001,Wheat and meslin,8,Weight in kilograms,323000,323000,77217,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,705,Slovenia,SVN,1001,Wheat and meslin,8,Weight in kilograms,7020,7020,5032,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,705,Slovenia,SVN,1001,Wheat and meslin,8,Weight in kilograms,2985999,2985999,669313,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,10750,10750,8680,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,3404010,3404010,991928,0
H4,2014,2014,2014,4,0,2,Export,703,Slovakia,SVK,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,4600,4600,3803,0
H4,2014,2014,2014,4,0,1,Import,703,Slovakia,SVK,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,540,540,1246,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,2075598518,2075598518,648764865,0
H4,2014,2014,2014,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,2275855,2275855,720917,6
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,1427314176,1427314176,448973857,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,3000000,3000000,905240,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,23563420,23563420,5901603,0
H4,2014,2014,2014,4,0,2,Export,704,Viet Nam,VNM,116,Cambodia,KHM,1001,Wheat and meslin,8,Weight in kilograms,204369,204369,65500,6
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,70204720,70204720,22849162,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,3000,3000,8330,0
H4,2014,2014,2014,4,0,2,Export,704,Viet Nam,VNM,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,257103,257103,81347,6
H4,2014,2014,2014,4,0,2,Export,704,Viet Nam,VNM,418,Lao People's Dem. Rep.,LAO,1001,Wheat and meslin,8,Weight in kilograms,440020,440020,139222,6
H4,2014,2014,2014,4,0,2,Export,704,Viet Nam,VNM,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,1374362,1374362,434848,6
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,4050,4050,2754,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,82465472,82465472,22138997,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,16358420,16358420,5112878,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,51790644,51790644,15836687,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,338355232,338355232,109131284,0
H4,2014,2014,2014,4,0,1,Import,704,Viet Nam,VNM,858,Uruguay,URY,1001,Wheat and meslin,8,Weight in kilograms,62539384,62539384,17904073,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,308329810,308329810,78057350,0
H4,2015,2015,2015,4,0,2,Export,686,Senegal,SEN,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,9,9,38,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,20500000,20500000,6677366,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,193157559,193157559,46309148,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,22996460,22996460,5977490,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,71296313,71296313,18923664,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,23925,23925,20885,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,538,538,705,0
H4,2015,2015,2015,4,0,2,Export,686,Senegal,SEN,837,Bunkers,,1001,Wheat and meslin,8,Weight in kilograms,9,9,38,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,355015,355015,148091,0
H4,2015,2015,2015,4,0,1,Import,699,India,IND,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,511915586,511915586,135032886,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,602899717,602899717,155883015,0
H4,2015,2015,2015,4,0,1,Import,699,India,IND,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,457322056,457322056,122987251,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,48,Bahrain,BHR,1001,Wheat and meslin,8,Weight in kilograms,312231,312231,94273,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,50,Bangladesh,BGD,1001,Wheat and meslin,8,Weight in kilograms,342177488,342177488,90379962,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,72,Botswana,BWA,1001,Wheat and meslin,8,Weight in kilograms,293,293,93,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,104,Myanmar,MMR,1001,Wheat and meslin,8,Weight in kilograms,2995000,2995000,697372,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,800,800,209,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,144,Sri Lanka,LKA,1001,Wheat and meslin,8,Weight in kilograms,4414750,4414750,1273472,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,6116000,6116000,1684194,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,180,Dem. Rep. of the Congo,COD,1001,Wheat and meslin,8,Weight in kilograms,100,100,20,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,204,Benin,BEN,1001,Wheat and meslin,8,Weight in kilograms,4900,4900,2209,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,226,Equatorial Guinea,GNQ,1001,Wheat and meslin,8,Weight in kilograms,5000,5000,1446,0
H4,2015,2015,2015,4,0,1,Import,699,India,IND,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,52500000,52500000,11480340,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,349000,349000,134109,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,262,Djibouti,DJI,1001,Wheat and meslin,8,Weight in kilograms,600000,600000,149331,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,288,Ghana,GHA,1001,Wheat and meslin,8,Weight in kilograms,14400,14400,4246,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,324,Guinea,GIN,1001,Wheat and meslin,8,Weight in kilograms,15000,15000,10302,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin,8,Weight in kilograms,33000,33000,13800,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,3192000,3192000,742734,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,376,Israel,ISR,1001,Wheat and meslin,8,Weight in kilograms,200000,200000,76041,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,124000,124000,41900,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,384,Côte d'Ivoire,CIV,1001,Wheat and meslin,8,Weight in kilograms,4000,4000,2504,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,4000,4000,1774,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,400,Jordan,JOR,1001,Wheat and meslin,8,Weight in kilograms,4349164,4349164,1235123,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,404,Kenya,KEN,1001,Wheat and meslin,8,Weight in kilograms,50000,50000,15626,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,100000,100000,47121,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,414,Kuwait,KWT,1001,Wheat and meslin,8,Weight in kilograms,323858,323858,103026,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,450,Madagascar,MDG,1001,Wheat and meslin,8,Weight in kilograms,35500,35500,8670,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,8949567,8949567,2282236,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,462,Maldives,MDV,1001,Wheat and meslin,8,Weight in kilograms,100,100,54,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,1000,1000,602,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,16895000,16895000,4129861,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,508,Mozambique,MOZ,1001,Wheat and meslin,8,Weight in kilograms,4790,4790,2055,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,512,Oman,OMN,1001,Wheat and meslin,8,Weight in kilograms,3080000,3080000,776713,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,524,Nepal,NPL,1001,Wheat and meslin,8,Weight in kilograms,92704298,92704298,22261871,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,300,300,80,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,554,New Zealand,NZL,1001,Wheat and meslin,8,Weight in kilograms,70000,70000,31765,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,125000,125000,51909,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,608,Philippines,PHL,1001,Wheat and meslin,8,Weight in kilograms,7848000,7848000,2127504,0
H4,2015,2015,2015,4,0,1,Import,699,India,IND,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,1064530,1064530,285211,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,75700,75700,21928,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,690,Seychelles,SYC,1001,Wheat and meslin,8,Weight in kilograms,178700,178700,74831,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,694,Sierra Leone,SLE,1001,Wheat and meslin,8,Weight in kilograms,940,940,464,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,702,Singapore,SGP,1001,Wheat and meslin,8,Weight in kilograms,21610,21610,10250,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,706,Somalia,SOM,1001,Wheat and meslin,8,Weight in kilograms,1210000,1210000,361975,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,5272,5272,2370,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,740,Suriname,SUR,1001,Wheat and meslin,8,Weight in kilograms,100,100,31,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,764,Thailand,THA,1001,Wheat and meslin,8,Weight in kilograms,1301000,1301000,302726,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,780,Trinidad and Tobago,TTO,1001,Wheat and meslin,8,Weight in kilograms,240,240,109,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,784,United Arab Emirates,ARE,1001,Wheat and meslin,8,Weight in kilograms,101724143,101724143,25640671,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,800,Uganda,UGA,1001,Wheat and meslin,8,Weight in kilograms,192100,192100,57559,0
H4,2015,2015,2015,4,0,1,Import,699,India,IND,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,1029000,1029000,280084,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,3071338,3071338,1016694,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,834,United Rep. of Tanzania,TZA,1001,Wheat and meslin,8,Weight in kilograms,12000,12000,6081,0
H4,2015,2015,2015,4,0,2,Export,699,India,IND,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,8035,8035,3120,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,173235027,173235027,51686881,0
H4,2015,2015,2015,4,0,2,Export,702,Singapore,SGP,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,12935,12935,32102,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,100563000,100563000,27751104,0
H4,2015,2015,2015,4,0,2,Export,702,Singapore,SGP,50,Bangladesh,BGD,1001,Wheat and meslin,8,Weight in kilograms,100,100,202,0
H4,2015,2015,2015,4,0,2,Export,702,Singapore,SGP,96,Brunei Darussalam,BRN,1001,Wheat and meslin,8,Weight in kilograms,9150,9150,5226,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,12072372,12072372,3739072,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,750,750,4642,0
H4,2015,2015,2015,4,0,2,Export,702,Singapore,SGP,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,1000,1000,4306,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,40,40,188,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,101220,101220,29527,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,23360,23360,46252,0
H4,2015,2015,2015,4,0,2,Export,702,Singapore,SGP,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,445,445,15906,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,9405,9405,17998,0
H4,2015,2015,2015,4,0,1,Import,702,Singapore,SGP,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,360050,360050,103850,0
